# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 600
  5 12.5 103 5.65421 9.78379 1340.52 -3.8297 3.18772 0.141687
  6 17.5 102 5.07762 9.6888 1386.58 -4.08211 2.24638 0.256519
  7 22.5 109 5.19181 10.3537 1203.4 -4.38239 1.90124 -0.520959
  8 27.5 97 5.70898 9.21386 1225.53 -4.4153 2.51955 0.445736
  9 32.5 11 6.33455 1.04487 1489.26 -3.94466 3.84488 2.9603
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
140000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.46439 6.83916 1370.05 -2.15131 2.21355 0.139334
  4 7.5 106 3.7779 10.0688 1242.27 -3.05663 1.80229 -0.212549
  5 12.5 103 5.63982 9.78379 1292.31 -3.82312 3.16136 0.0481138
  6 17.5 102 5.14175 9.6888 1275.89 -4.13654 2.26822 0.383047
  7 22.5 109 5.2097 10.3537 1177.54 -4.39661 1.93109 -0.568316
  8 27.5 97 5.72543 9.21386 1209.63 -4.42052 2.56152 0.0444542
  9 32.5 11 6.18716 1.04487 2029.53 -3.85945 3.65548 2.94905
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
145000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49678 6.83916 1406.09 -2.14537 2.25131 0.188791
  4 7.5 106 3.75637 10.0688 1118.44 -3.0552 1.76985 -0.274024
  5 12.5 103 5.60473 9.78379 1238.32 -3.81955 3.11049 0.0559448
  6 17.5 102 5.12079 9.6888 1283.73 -4.08381 2.32118 0.418384
  7 22.5 109 5.25299 10.3537 1297.53 -4.43631 1.95349 -0.610932
  8 27.5 97 5.74963 9.21386 1189.03 -4.43128 2.59855 0.585301
  9 32.5 11 6.16203 1.04487 1572.84 -3.74435 3.75586 2.94325
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
150000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.46511 6.83916 1519.17 -2.12786 2.23018 0.256158
  4 7.5 106 3.75689 10.0688 1406.42 -3.05602 1.77657 -0.337202
  5 12.5 103 5.53728 9.78379 1318.25 -3.7625 3.10517 0.0286496
  6 17.5 102 5.11648 9.6888 1093.63 -4.08354 2.31355 0.48369
  7 22.5 109 5.22644 10.3537 1336.69 -4.38494 2.01291 -0.200264
  8 27.5 97 5.74441 9.21386 1281.8 -4.41485 2.62395 0.470251
  9 32.5 11 6.14903 1.04487 1069.19 -3.79447 3.71975 2.47217
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
155000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.51098 6.83916 1173.61 -2.15229 2.25925 0.149956
  4 7.5 106 3.77164 10.0688 1177.27 -3.06476 1.79345 -0.277648
  5 12.5 103 5.6152 9.78379 1338.96 -3.80446 3.12898 0.106721
  6 17.5 102 5.14118 9.6888 1445.87 -4.10389 2.29359 0.407709
  7 22.5 109 5.28915 10.3537 1269.49 -4.43476 2.04809 -0.609122
  8 27.5 97 5.7607 9.21386 1211.85 -4.43854 2.57595 0.628518
  9 32.5 11 6.21344 1.04487 980.543 -3.89199 3.65448 2.53141
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
160000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49566 6.83916 1091.03 -2.16996 2.24843 0.301872
  4 7.5 106 3.77932 10.0688 1212.93 -3.04702 1.83259 -0.30157
  5 12.5 103 5.63922 9.78379 1097.57 -3.84308 3.1377 0.106225
  6 17.5 102 5.15224 9.6888 1218.18 -4.12662 2.29918 0.437303
  7 22.5 109 5.27092 10.3537 1051.42 -4.43316 2.00707 -0.556173
  8 27.5 97 5.7614 9.21386 1356.09 -4.41831 2.65456 0.0501316
  9 32.5 11 6.30698 1.04487 1134.71 -3.8867 3.88464 3.00034
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
165000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.51603 6.83916 1313.07 -2.16869 2.25913 0.159114
  4 7.5 106 3.7712 10.0688 1256.52 -3.04482 1.82509 -0.391991
  5 12.5 103 5.65332 9.78379 1229.81 -3.8415 3.1386 0.167983
  6 17.5 102 5.14236 9.6888 1282.96 -4.08282 2.34409 0.290343
  7 22.5 109 5.23767 10.3537 1213.29 -4.40239 2.00602 -0.547632
  8 27.5 97 5.77543 9.21386 1402.96 -4.43059 2.66922 0.551189
  9 32.5 11 6.28668 1.04487 1422.52 -3.88098 3.91797 2.93315
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
170000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52195 6.83916 1198.74 -2.15213 2.28704 0.344939
  4 7.5 106 3.77874 10.0688 1151.19 -3.04139 1.84714 -0.291175
  5 12.5 103 5.59265 9.78379 1613.85 -3.7774 3.16299 0.174887
  6 17.5 102 5.15387 9.6888 1197.58 -4.12373 2.31546 0.32193
  7 22.5 109 5.25374 10.3537 1425.56 -4.41718 2.00095 -0.615855
  8 27.5 97 5.78719 9.21386 1374.01 -4.4452 2.65211 0.552039
  9 32.5 11 6.32316 1.04487 1160 -3.87139 3.92619 2.91688
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
175000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.47014 6.83916 1401.32 -2.13521 2.24172 0.256737
  4 7.5 106 3.72797 10.0688 1338.02 -2.99506 1.83939 -0.20361
  5 12.5 103 5.63399 9.78379 1191.28 -3.81213 3.19206 0.150765
  6 17.5 102 5.15144 9.6888 1203.78 -4.10413 2.35217 0.414655
  7 22.5 109 5.28871 10.3537 1236.76 -4.43537 2.06104 -0.729051
  8 27.5 97 5.83492 9.21386 1261.12 -4.46765 2.68012 0.109769
  9 32.5 11 6.30112 1.04487 1006.49 -3.87015 3.8853 2.55026
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
180000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.56501 6.83916 1324.32 -2.18339 2.32352 0.28707
  4 7.5 106 3.76851 10.0688 1293.12 -3.04518 1.8387 -0.312382
  5 12.5 103 5.64211 9.78379 1416.56 -3.84321 3.13578 0.103408
  6 17.5 102 5.18876 9.6888 1374.82 -4.15441 2.32848 0.398752
  7 22.5 109 5.306 10.3537 1320.2 -4.45945 2.02611 -0.26073
  8 27.5 97 5.81443 9.21386 1261.58 -4.46688 2.64635 0.102221
  9 32.5 11 6.27191 1.04487 850.778 -3.82253 3.95342 2.91039
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
185000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49248 6.83916 1118.44 -2.14162 2.27263 0.285537
  4 7.5 106 3.75777 10.0688 1315.37 -3.03621 1.82729 -0.33059
  5 12.5 103 5.62274 9.78379 1408.67 -3.82077 3.15408 0.0536574
  6 17.5 102 5.1998 9.6888 1322.63 -4.15457 2.35859 0.400947
  7 22.5 109 5.27323 10.3537 1212.06 -4.43691 1.98856 -0.271535
  8 27.5 97 5.80643 9.21386 1333.84 -4.43341 2.66097 0.646328
  9 32.5 11 6.31577 1.04487 1848.34 -3.80847 3.96757 3.1066
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
190000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.50038 6.83916 1138.17 -2.16215 2.27009 0.271134
  4 7.5 106 3.74551 10.0688 1424.49 -3.02194 1.82404 -0.353165
  5 12.5 103 5.65489 9.78379 1159.36 -3.81226 3.20662 0.179424
  6 17.5 102 5.17821 9.6888 1369.57 -4.12801 2.35824 0.366799
  7 22.5 109 5.2593 10.3537 1232.77 -4.4058 2.03353 -0.590723
  8 27.5 97 5.80504 9.21386 1201.87 -4.43737 2.66566 0.0444346
  9 32.5 11 6.43937 1.04487 1326.99 -3.88823 4.02745 3.03626
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
195000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.46895 6.83916 1367.5 -2.12286 2.26025 0.171736
  4 7.5 106 3.79605 10.0688 1257.67 -3.0544 1.84891 -0.372789
  5 12.5 103 5.62334 9.78379 1191.64 -3.82136 3.17022 0.116069
  6 17.5 102 5.23044 9.6888 1300.1 -4.16275 2.40307 0.368322
  7 22.5 109 5.28099 10.3537 1186.7 -4.42658 2.05985 -0.204892
  8 27.5 97 5.85086 9.21386 1351.54 -4.46758 2.75 0.0568561
  9 32.5 11 6.32581 1.04487 1464.14 -3.71122 4.08063 3.12191
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
200000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.47801 6.83916 1244.06 -2.12682 2.27891 0.261526
  4 7.5 106 3.74851 10.0688 1344.82 -3.00802 1.8535 -0.299269
  5 12.5 103 5.65233 9.78379 1200.45 -3.80349 3.21359 0.0857833
  6 17.5 102 5.18606 9.6888 1256.08 -4.11841 2.42724 0.470012
  7 22.5 109 5.30377 10.3537 1268.06 -4.44884 2.05711 -0.212909
  8 27.5 97 5.86266 9.21386 1332.31 -4.48893 2.6871 0.0196516
  9 32.5 11 6.37149 1.04487 1117.5 -3.76994 4.07424 2.90493
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
205000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.48966 6.83916 1320.96 -2.16699 2.24713 0.21245
  4 7.5 106 3.76062 10.0688 1205.93 -3.02197 1.8512 -0.46519
  5 12.5 103 5.62386 9.78379 1198.59 -3.78753 3.20015 0.102966
  6 17.5 102 5.23819 9.6888 1274.45 -4.18176 2.40144 0.394629
  7 22.5 109 5.26736 10.3537 1297.74 -4.41714 2.02381 -0.209482
  8 27.5 97 5.83697 9.21386 1270.39 -4.45562 2.68263 0.0568624
  9 32.5 11 6.2862 1.04487 1352.58 -3.78851 3.92699 2.33361
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
210000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52029 6.83916 1199.06 -2.1605 2.28776 0.286222
  4 7.5 106 3.73114 10.0688 1123.72 -2.99669 1.84019 -0.472618
  5 12.5 103 5.61843 9.78379 1261.9 -3.76481 3.20173 0.126088
  6 17.5 102 5.20173 9.6888 1164.03 -4.16682 2.33594 0.280988
  7 22.5 109 5.2629 10.3537 1219.1 -4.41032 2.04267 -0.278927
  8 27.5 97 5.82877 9.21386 1234.51 -4.44689 2.68828 0.00578866
  9 32.5 11 6.26636 1.04487 1555.23 -3.70209 4.01269 2.91145
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
215000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.48069 6.83916 1224.12 -2.15929 2.25236 0.261539
  4 7.5 106 3.74059 10.0688 1167.53 -3.00629 1.84892 -0.397352
  5 12.5 103 5.63041 9.78379 1472.16 -3.77751 3.18337 0.215551
  6 17.5 102 5.22702 9.6888 1352.51 -4.17756 2.361 0.349741
  7 22.5 109 5.25884 10.3537 1367.66 -4.43038 1.97156 -0.216608
  8 27.5 97 5.8228 9.21386 1316.81 -4.44082 2.6965 0.0604362
  9 32.5 11 6.36104 1.04487 1181.52 -3.80692 4.03137 2.4652
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
220000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49127 6.83916 1194.25 -2.11978 2.29202 0.176781
  4 7.5 106 3.78321 10.0688 1379.37 -3.02582 1.8549 -0.450809
  5 12.5 103 5.63928 9.78379 1261.57 -3.78536 3.21174 0.173947
  6 17.5 102 5.21392 9.6888 1120.36 -4.15519 2.39204 0.493725
  7 22.5 109 5.24306 10.3537 1130.69 -4.3972 1.99264 -0.684554
  8 27.5 97 5.84348 9.21386 1356.78 -4.45212 2.72041 0.0500575
  9 32.5 11 6.35417 1.04487 1078.07 -3.72427 4.09521 2.38448
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
225000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.50651 6.83916 1485.28 -2.15042 2.29412 0.268261
  4 7.5 106 3.70638 10.0688 1309.26 -2.94864 1.87578 -0.327077
  5 12.5 103 5.57523 9.78379 1301.56 -3.734 3.19161 0.176757
  6 17.5 102 5.20656 9.6888 1293.43 -4.13004 2.41166 0.386677
  7 22.5 109 5.26305 10.3537 1212.14 -4.40914 2.02429 -0.730373
  8 27.5 97 5.91107 9.21386 1160.71 -4.50231 2.74902 0.0523053
  9 32.5 11 6.39926 1.04487 1395.27 -3.75934 4.15921 2.49702
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
230000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49206 6.83916 1657.62 -2.14218 2.27959 0.28643
  4 7.5 106 3.7563 10.0688 1239.58 -2.99026 1.87564 -0.391059
  5 12.5 103 5.56644 9.78379 1317.77 -3.72176 3.18287 0.0343304
  6 17.5 102 5.22968 9.6888 1273.4 -4.16305 2.40018 0.385135
  7 22.5 109 5.28656 10.3537 1137.95 -4.4389 2.02954 -0.587867
  8 27.5 97 5.87613 9.21386 1390.89 -4.50334 2.69123 0.197761
  9 32.5 11 6.40223 1.04487 1281.05 -3.68182 4.22935 2.46686
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
235000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.50706 6.83916 1247.91 -2.1575 2.27806 0.247611
  4 7.5 106 3.76318 10.0688 1333.67 -3.00348 1.87107 -0.473409
  5 12.5 103 5.66272 9.78379 1326.91 -3.79812 3.20729 0.167687
  6 17.5 102 5.22141 9.6888 1404.53 -4.14468 2.38652 0.400304
  7 22.5 109 5.29202 10.3537 1337.12 -4.44127 2.02725 -0.673624
  8 27.5 97 5.87633 9.21386 1293.01 -4.47944 2.7179 0.00354104
  9 32.5 11 6.30027 1.04487 1041.98 -3.72379 4.04139 2.31524
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
240000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52138 6.83916 1332.54 -2.16376 2.28929 0.126999
  4 7.5 106 3.72091 10.0688 1299.34 -2.98479 1.83542 -0.412509
  5 12.5 103 5.58499 9.78379 1297.78 -3.74661 3.16964 0.0893258
  6 17.5 102 5.23838 9.6888 1384.46 -4.16773 2.41239 0.381611
  7 22.5 109 5.30947 10.3537 1323.64 -4.47193 2.02625 -0.715557
  8 27.5 97 5.89544 9.21386 1106.84 -4.51206 2.69511 0.113006
  9 32.5 11 6.39024 1.04487 1475.89 -3.87548 4.00739 2.32179
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
245000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52616 6.83916 1137.71 -2.16075 2.30109 0.156138
  4 7.5 106 3.78229 10.0688 1269.81 -3.0341 1.86378 -0.506512
  5 12.5 103 5.61823 9.78379 1237.01 -3.79133 3.1487 0.134261
  6 17.5 102 5.24483 9.6888 1402.56 -4.17145 2.42055 0.338144
  7 22.5 109 5.30036 10.3537 1335.13 -4.42955 2.08582 -0.654797
  8 27.5 97 5.90781 9.21386 1287.46 -4.50711 2.73136 0.076397
  9 32.5 11 6.33109 1.04487 899.382 -3.72668 4.03599 2.35927
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
250000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.51215 6.83916 1321.72 -2.15639 2.28177 0.163473
  4 7.5 106 3.77976 10.0688 1308.4 -3.01375 1.87596 -0.349484
  5 12.5 103 5.62609 9.78379 1208 -3.77232 3.1705 0.139651
  6 17.5 102 5.25847 9.6888 1212.52 -4.17582 2.42715 0.401968
  7 22.5 109 5.32804 10.3537 1204.32 -4.46182 2.08357 -0.718685
  8 27.5 97 5.92616 9.21386 1178.94 -4.52383 2.74493 0.0223882
  9 32.5 11 6.47136 1.04487 1347.96 -3.71787 4.28969 3.01803
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
255000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.49402 6.83916 1352.85 -2.14766 2.26735 0.163499
  4 7.5 106 3.74201 10.0688 1244.17 -2.97165 1.86295 -0.397495
  5 12.5 103 5.61282 9.78379 1361.74 -3.74348 3.19585 0.0867247
  6 17.5 102 5.22897 9.6888 1156.92 -4.15725 2.39784 0.463358
  7 22.5 109 5.34249 10.3537 1263.11 -4.47345 2.09576 -0.794198
  8 27.5 97 5.90297 9.21386 1336.87 -4.51018 2.72314 0.179799
  9 32.5 11 6.41977 1.04487 1433.61 -3.67884 4.25706 2.35704
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
260000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.4892 6.83916 1180.51 -2.13822 2.27795 0.274497
  4 7.5 106 3.76611 10.0688 1359.45 -2.99911 1.86875 -0.389085
  5 12.5 103 5.60643 9.78379 1377.5 -3.75111 3.19174 -0.0380687
  6 17.5 102 5.23297 9.6888 1200.99 -4.15161 2.43871 0.566825
  7 22.5 109 5.29356 10.3537 1213.08 -4.40592 2.12667 -0.700247
  8 27.5 97 5.92943 9.21386 1204.9 -4.52044 2.7246 0.0732144
  9 32.5 11 6.26542 1.04487 1637.89 -3.57137 4.20772 2.8716
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
265000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52624 6.83916 1490 -2.17553 2.28164 0.178926
  4 7.5 106 3.78996 10.0688 1116.23 -3.03389 1.861 -0.466158
  5 12.5 103 5.58564 9.78379 1325.42 -3.73043 3.18782 0.13545
  6 17.5 102 5.24463 9.6888 1307.85 -4.14734 2.43874 0.268549
  7 22.5 109 5.30021 10.3537 1004.95 -4.44426 2.05827 -0.671959
  8 27.5 97 5.89893 9.21386 1348.39 -4.49875 2.71287 0.0306409
  9 32.5 11 6.33558 1.04487 1286.01 -3.6727 4.16328 2.89508
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
270000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.52765 6.83916 1079.01 -2.16522 2.3064 0.202424
  4 7.5 106 3.7561 10.0688 1332.33 -3.0077 1.85875 -0.452695
  5 12.5 103 5.60124 9.78379 1314.25 -3.75813 3.16467 0.0901989
  6 17.5 102 5.22748 9.6888 1378.37 -4.17705 2.38871 0.501538
  7 22.5 109 5.32497 10.3537 1307.91 -4.46876 2.06895 -0.699175
  8 27.5 97 5.91789 9.21386 1342.55 -4.53458 2.67397 0.0589187
  9 32.5 11 6.25575 1.04487 1146.65 -3.53465 4.09838 2.83186
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
275000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
